alias,mature,safe,range
vox_plr_2_srnd_rspnd_to_plr_3_pos_1,"I would help you Takeo, but I fear I would only get in~your way.","I would help you Takeo, but I fear I would only get in~your way.",1600
vox_plr_2_srnd_rspnd_to_plr_3_pos_2,Yeah! Show them the spirit of Samurai Takeo!,Yeah! Show them the spirit of Samurai Takeo!,1600
vox_plr_2_srnd_rspnd_to_plr_3_pos_3,"Fight your way out, Takeo!","Fight your way out, Takeo!",1600
vox_plr_2_srnd_rspnd_to_plr_3_pos_4,"They are nothing to you, my Japanese friends!","They are nothing to you, my Japanese friends!",1600
vox_plr_2_srnd_rspnd_to_plr_3_pos_5,"If there ever was a time to reveal your warrior spirit,~this would be it.","If there ever was a time to reveal your warrior spirit,~this would be it.",1600
vox_plr_2_story_exposition_4_0,"After we reached the catacombs at the dig site, my men~began to get sick. Within a day, they became like the|others, living dead.","After we reached the catacombs at the dig site, my men~began to get sick. Within a day, they became like the|others, living dead.",1600
vox_plr_2_struggle_mud_0,I can barely move in this mud!,I can barely move in this mud!,1600
vox_plr_2_struggle_mud_1,This mud is slowing me down.,This mud is slowing me down.,1600
vox_plr_2_take_weapon_2nd_time_0,"Facing the undead hordes, I am in no position to refuse~whatever you may offer.","Facing the undead hordes, I am in no position to refuse~whatever you may offer.",1600
vox_plr_2_take_weapon_intro_0,"I will take this for the time being, but I will return.","I will take this for the time being, but I will return.",1600
vox_plr_2_tank_rspnd_generic_0,Alone. Again.,Alone. Again.,1600
vox_plr_2_tank_rspnd_to_plr_0_0,"Sorry Dempsey, you'll have to catch up.","Sorry Dempsey, you'll have to catch up.",1600
vox_plr_2_tank_rspnd_to_plr_1_0,We seem to have left the Russian behind.,We seem to have left the Russian behind.,1600
vox_plr_2_tank_rspnd_to_plr_3_0,Takeo failed to get on the tank.,Takeo failed to get on the tank.,1600
vox_plr_2_use_beacon_0,The robot's fire will incinerate this area!,The robot's fire will incinerate this area!,1600
vox_plr_2_use_beacon_1,I'm calling in fire from the robot!,I'm calling in fire from the robot!,1600
vox_plr_2_use_beacon_2,The beacon will focus the robot's fire!,The beacon will focus the robot's fire!,1600
vox_plr_2_use_box_2nd_time_0,"I beg you, it would please me greatly if you were to give~me something better this time.","I beg you, it would please me greatly if you were to give~me something better this time.",1600
vox_plr_2_use_box_intro_0,I need something quickly!,I need something quickly!,1600
vox_plr_2_warn_robot_0,The robot's route comes right through this area.,The robot's route comes right through this area.,1600
vox_plr_2_warn_robot_1,Be careful. This area is where the robot steps.,Be careful. This area is where the robot steps.,1600
vox_plr_2_warn_robot_foot_0,ATTUN!,ATTUN!,1600
vox_plr_2_warn_robot_foot_1,MOVE NOW!,MOVE NOW!,1600
vox_plr_2_wpck_crappy_0,Nein! I cannot survive without better firepower!,Nein! I cannot survive without better firepower!,1600
vox_plr_2_wpck_crappy_1,I curse the randomness of this box!,I curse the randomness of this box!,1600
vox_plr_2_wpck_crappy_2,I know from experience that my displeasure will not alter~the outcome.,I know from experience that my displeasure will not alter~the outcome.,1600
vox_plr_2_wpck_crappy_3,I wish Maxis and I had more time to study this ancient~box. Its mystery still perplexes me.,I wish Maxis and I had more time to study this ancient~box. Its mystery still perplexes me.,1600
vox_plr_2_wpck_duel_0,Why give me two? I struggle to coordinate even one weapon.,Why give me two? I struggle to coordinate even one weapon.,1600
vox_plr_2_wpck_duel_1,"Ha ha ha ha, clearly you overestimate my skills in weapon~handling.","Ha ha ha ha, clearly you overestimate my skills in weapon~handling.",1600
vox_plr_2_wpck_duel_2,Two pistols. I suppose I will try to make it work.,Two pistols. I suppose I will try to make it work.,1600
vox_plr_2_wpck_duel_3,"Ah, you think two is going to be enough? I'm not sure it~is.","Ah, you think two is going to be enough? I'm not sure it~is.",1600
vox_plr_2_wpck_duel_4,There is a Ray Gun. That's what I really want!,There is a Ray Gun. That's what I really want!,1600
vox_plr_2_wpck_explo_0,Saturday is pointless when facing such horrors.,Saturday is pointless when facing such horrors.,1600
vox_plr_2_wpck_explo_1,Explosives can be a powerful ally.,Explosives can be a powerful ally.,1600
vox_plr_2_wpck_explo_2,A concentrated blast should prove effective.,A concentrated blast should prove effective.,1600
vox_plr_2_wpck_explo_3,We may be able to set up a defensive perimeter.,We may be able to set up a defensive perimeter.,1600
vox_plr_2_wpck_explo_4,"When properly deployed, this charge should rip them to~shreds.","When properly deployed, this charge should rip them to~shreds.",1600
vox_plr_2_wpck_mg_0,"Yeah, this will suffice for the time being.","Yeah, this will suffice for the time being.",1600
vox_plr_2_wpck_mg_1,"Yeah, yeah, at least this weapon has a significant rate of~fire.","Yeah, yeah, at least this weapon has a significant rate of~fire.",1600
vox_plr_2_wpck_mg_2,"In the right hands, mine, such a weapon can prove most~effective.","In the right hands, mine, such a weapon can prove most~effective.",1600
vox_plr_2_wpck_mg_3,This will at least give me a fighting chance for survival.,This will at least give me a fighting chance for survival.,1600
vox_plr_2_wpck_mg_4,"Though extremely lightweight, this weapon is still very~powerful.","Though extremely lightweight, this weapon is still very~powerful.",1600
vox_plr_2_wpck_monkey_0,"The monkey is strange, but most effective in practice.","The monkey is strange, but most effective in practice.",1600
vox_plr_2_wpck_monkey_1,"Our enemies are but primitives, easily fooled by a simple~monkey.","Our enemies are but primitives, easily fooled by a simple~monkey.",1600
vox_plr_2_wpck_monkey_2,This will prove a most useful distraction to the undead.,This will prove a most useful distraction to the undead.,1600
vox_plr_2_wpck_monkey_3,"Come with me, Monkey. I have plans for you.","Come with me, Monkey. I have plans for you.",1600
vox_plr_2_wpck_monkey_4,This monkey may one day save my life.,This monkey may one day save my life.,1600
vox_plr_2_wpck_pistol_0,How am I supposed to repel the undead horde? Armed only~with a pistol.,How am I supposed to repel the undead horde? Armed only~with a pistol.,1600
vox_plr_2_wpck_pistol_1,Why no Wonder Weapon? I know they are hidden within.,Why no Wonder Weapon? I know they are hidden within.,1600
vox_plr_2_wpck_pistol_2,I will take great care to ensure every bullet finds its~target.,I will take great care to ensure every bullet finds its~target.,1600
vox_plr_2_wpck_pistol_3,I need better firepower if I'm to open the gateway.,I need better firepower if I'm to open the gateway.,1600
vox_plr_2_wpck_pistol_4,"Is this your doing, Samantha? Do you control this box?","Is this your doing, Samantha? Do you control this box?",1600
vox_plr_2_wpck_ray_0,Now they will begin to appreciate the weapons applications~for 115.,Now they will begin to appreciate the weapons applications~for 115.,1600
vox_plr_2_wpck_ray_1,The idea for this came to me in a dream.,The idea for this came to me in a dream.,1600
vox_plr_2_wpck_ray_2,Only the Pack-a-Punch machine could improve the~functionality of this Ray Gun.,Only the Pack-a-Punch machine could improve the~functionality of this Ray Gun.,1600
vox_plr_2_wpck_ray_3,Forget bullets. This wonderful device doesn't even use~them. It's an energy weapon.,Forget bullets. This wonderful device doesn't even use~them. It's an energy weapon.,1600
vox_plr_2_wpck_ray_4,Now I can make some serious progress.,Now I can make some serious progress.,1600
vox_plr_2_wpck_raymk2_0,Mark II? How can this be? The only reason he developed the~Mark I?,Mark II? How can this be? The only reason he developed the~Mark I?,1600
vox_plr_2_wpck_raymk2_1,"I do not know this weapon, but I can feel the energy of~115 within.","I do not know this weapon, but I can feel the energy of~115 within.",1600
vox_plr_2_wpck_raymk2_2,Could Maxis have kept this weapon secret from me?,Could Maxis have kept this weapon secret from me?,1600
vox_plr_2_wpck_raymk2_3,"This guarantees my survival. For the time being, at least.","This guarantees my survival. For the time being, at least.",1600
vox_plr_2_wpck_raymk2_4,The world will be forever changed once these weapons enter~mass production.,The world will be forever changed once these weapons enter~mass production.,1600
vox_plr_2_wpck_rifle_0,"I am a scientist, not some infantry grunt.","I am a scientist, not some infantry grunt.",1600
vox_plr_2_wpck_rifle_1,I suppose I will use this until something more powerful is~made available.,I suppose I will use this until something more powerful is~made available.,1600
vox_plr_2_wpck_rifle_2,"I wish for a ray gun, and you give me a rifle. Why?","I wish for a ray gun, and you give me a rifle. Why?",1600
vox_plr_2_wpck_rifle_3,My experience in handling rifles such as this is somewhat~limited.,My experience in handling rifles such as this is somewhat~limited.,1600
vox_plr_2_wpck_rifle_4,You expect my gratitude? You will not get it.,You expect my gratitude? You will not get it.,1600
vox_plr_2_wpck_shotgun_0,Clumsy and loud. It has much in common with my reluctant~allies.,Clumsy and loud. It has much in common with my reluctant~allies.,1600
vox_plr_2_wpck_shotgun_1,"A single blast should prove fatal, at least in the short~term.","A single blast should prove fatal, at least in the short~term.",1600
vox_plr_2_wpck_shotgun_2,I will lure them close. They will not stand a chance.,I will lure them close. They will not stand a chance.,1600
vox_plr_2_wpck_shotgun_3,This shotgun's blast will rip them to pieces.,This shotgun's blast will rip them to pieces.,1600
vox_plr_2_wpck_shotgun_4,This shotgun should dissuade them from approaching.,This shotgun should dissuade them from approaching.,1600
vox_plr_2_wpck_smg_0,"Finally, something with an effective rate of fire.","Finally, something with an effective rate of fire.",1600
vox_plr_2_wpck_smg_1,This will prove useful. Very useful indeed.,This will prove useful. Very useful indeed.,1600
vox_plr_2_wpck_smg_2,I must ensure this box remains under German control for~the duration of the war.,I must ensure this box remains under German control for~the duration of the war.,1600
vox_plr_2_wpck_smg_3,The rapid rate of fire will ensure swift and efficient~disposal of mine enemy.,The rapid rate of fire will ensure swift and efficient~disposal of mine enemy.,1600
vox_plr_2_wpck_smg_4,I am pleased to see such a weapon. Do you now seek my~favor?,I am pleased to see such a weapon. Do you now seek my~favor?,1600
vox_plr_2_wpck_snipe_0,I feel you may be withholding the most powerful weapons~from me.,I feel you may be withholding the most powerful weapons~from me.,1600
vox_plr_2_wpck_snipe_1,A weapon of such precision has little use when facing an~overwhelming force.,A weapon of such precision has little use when facing an~overwhelming force.,1600
vox_plr_2_wpck_snipe_2,I put little faith in those weapons that lack a high rate~of fire.,I put little faith in those weapons that lack a high rate~of fire.,1600
vox_plr_2_wpck_snipe_3,I know there are better weapons within. Why do you torture~me so?,I know there are better weapons within. Why do you torture~me so?,1600
vox_plr_2_wpck_snipe_4,This sniper rifle is unlikely to ensure my survival.,This sniper rifle is unlikely to ensure my survival.,1600
vox_plr_2_zm_box_complete_0,Only when the others are similarly charged will it reveal~its secrets.,Only when the others are similarly charged will it reveal~its secrets.,1600
vox_plr_2_zm_box_continue_0,"Their energy is being refocused. Like the other ancient~objects, it will soon transform and change the world|around us.","Their energy is being refocused. Like the other ancient~objects, it will soon transform and change the world|around us.",1600
vox_plr_2_zm_box_encourage_0,Keep going. We will be rewarded.,Keep going. We will be rewarded.,1600
vox_plr_2_zm_box_encourage_1,Do not stop until the process is complete.,Do not stop until the process is complete.,1600
vox_plr_2_zm_box_final_complete_0,The process is complete. We may seek out our reward.,The process is complete. We may seek out our reward.,1600
vox_plr_2_zm_box_start_0,"It is the transformative power of 115! It draws energy~from matter, living or dead!","It is the transformative power of 115! It draws energy~from matter, living or dead!",1600
vox_plr_2_zones_held_0,"With the generators fully operational, we can access the~ancient device atop the mount. It provides a means to|upgrade our weapons.","With the generators fully operational, we can access the~ancient device atop the mount. It provides a means to|upgrade our weapons.",1600
