alias,mature,safe,range
vox_plr_2_perk_doubletap_0,Woo! Everything seems kind of sped up. What was that~stuff?,Woo! Everything seems kind of sped up. What was that~stuff?,1250
vox_plr_2_perk_jugga_0,So unladylike.,So unladylike.,1250
vox_plr_2_perk_revive_0,Anyone hurt? What is that taste?,Anyone hurt? What is that taste?,1250
vox_plr_2_perk_speed_0,Ah! My hands feel twitchy!,Ah! My hands feel twitchy!,1250
vox_plr_2_perk_stamine_0,"Faster, faster, faster, faster, faster, faster, faster~even!","Faster, faster, faster, faster, faster, faster, faster~even!",1250
vox_plr_2_perk_tombstone_0,Anyone feeling lucky? I do!,Anyone feeling lucky? I do!,1250
vox_plr_2_power_core_0,"Oh, pretty.","Oh, pretty.",1250
vox_plr_2_power_core_1,"Ugh, now that is something to look at.","Ugh, now that is something to look at.",1250
vox_plr_2_power_off_0,"Ugh, lights are out. That's when I knock my shin into~something.","Ugh, lights are out. That's when I knock my shin into~something.",1250
vox_plr_2_power_off_1,"Marlton, sweetie, would you turn the lights on?","Marlton, sweetie, would you turn the lights on?",1250
vox_plr_2_power_off_2,I'll bet there's some way to get this place lit up.,I'll bet there's some way to get this place lit up.,1250
vox_plr_2_power_off_3,"Lurking in the dark is fun and all, but I like being able~to see what I'm killing.","Lurking in the dark is fun and all, but I like being able~to see what I'm killing.",1250
vox_plr_2_power_off_4,"If you've seen one unlit rat hole, you've seen them all.","If you've seen one unlit rat hole, you've seen them all.",1250
vox_plr_2_power_on_0,Watch out! I did something!,Watch out! I did something!,1250
vox_plr_2_power_on_1,"Haha, I didn't think that was gonna work.","Haha, I didn't think that was gonna work.",1250
vox_plr_2_power_on_2,This party is finally getting started!,This party is finally getting started!,1250
vox_plr_2_powerup_ammo_0,Woo! I topped off my tank!,Woo! I topped off my tank!,1250
vox_plr_2_powerup_ammo_1,Full as a tick!,Full as a tick!,1250
vox_plr_2_powerup_ammo_2,Look at all this ammo!,Look at all this ammo!,1250
vox_plr_2_powerup_carp_0,Whew! Thanks for the break!,Whew! Thanks for the break!,1250
vox_plr_2_powerup_carp_1,"Well, that saves me a lot of hammering.","Well, that saves me a lot of hammering.",1250
vox_plr_2_powerup_carp_2,I thank you! My wrists thank you!,I thank you! My wrists thank you!,1250
vox_plr_2_powerup_double_0,Two for one time!,Two for one time!,1250
vox_plr_2_powerup_double_1,Double Trouble!,Double Trouble!,1250
vox_plr_2_powerup_double_2,"One, two, I'm killing you!","One, two, I'm killing you!",1250
vox_plr_2_powerup_firesale_0,"Cheap stuff, you bet!","Cheap stuff, you bet!",1250
vox_plr_2_powerup_firesale_1,"Ooh, a sale!","Ooh, a sale!",1250
vox_plr_2_powerup_firesale_2,Ha ha! Only suckers pay retail!,Ha ha! Only suckers pay retail!,1250
vox_plr_2_powerup_firesale_3,Line up and buy!,Line up and buy!,1250
vox_plr_2_powerup_insta_0,CRUNCH!,CRUNCH!,1250
vox_plr_2_powerup_insta_1,Unleash the Whirly Gig!,Unleash the Whirly Gig!,1250
vox_plr_2_powerup_insta_2,You just woke one sleepy giant!,You just woke one sleepy giant!,1250
vox_plr_2_powerup_nuke_0,KABLUEY!,KABLUEY!,1250
vox_plr_2_powerup_nuke_1,CINDERS!,CINDERS!,1250
vox_plr_2_powerup_nuke_2,That's the big boom!,That's the big boom!,1250
vox_plr_2_rebuild_boards_0,Ugh! All this hammering is working my arm something~fierce!,Ugh! All this hammering is working my arm something~fierce!,1250
vox_plr_2_riv_resp_avogadro_attack_0,"Ha! Let's see if the lightning, weirdo, can end your~useless ass, stupager.","Ha! Let's see if the lightning, weirdo, can end your~useless ass, stupager.",1250
vox_plr_2_riv_resp_avogadro_attack_1,"Gosh, I almost want to run over and help him. Almost.","Gosh, I almost want to run over and help him. Almost.",1250
vox_plr_2_riv_resp_avogadro_attack_2,Huh. I can't decide. Wash my hair or save Stuhlinger.,Huh. I can't decide. Wash my hair or save Stuhlinger.,1250
vox_plr_2_riv_resp_avogadro_attack_3,"Ha! Better you than me, Pee-wee!","Ha! Better you than me, Pee-wee!",1250
vox_plr_2_riv_resp_avogadro_attack_4,"I wouldn't chew that Flesher too much, Lightning Gristle.~You might get sick.","I wouldn't chew that Flesher too much, Lightning Gristle.~You might get sick.",1250
vox_plr_2_riv_resp_crawler_start_0,"Ha! Can't quite finish the job, huh, trulinger?","Ha! Can't quite finish the job, huh, trulinger?",1250
vox_plr_2_riv_resp_crawler_start_1,"If you can't do a big boy's job, stop playing with a big~boy's gun!","If you can't do a big boy's job, stop playing with a big~boy's gun!",1250
vox_plr_2_riv_resp_crawler_start_2,"FINISH WHAT YOU STARTED, USELESS!","FINISH WHAT YOU STARTED, USELESS!",1250
vox_plr_2_riv_resp_crawler_start_3,"Once again, Stuhl lingers not to the rescue.","Once again, Stuhl lingers not to the rescue.",1250
vox_plr_2_riv_resp_crawler_start_4,You ever get tired of being useless?,You ever get tired of being useless?,1250
vox_plr_2_riv_resp_kill_headshot_0,"Hey, hey, alright! Someone taught the moron to shoot!","Hey, hey, alright! Someone taught the moron to shoot!",1250
vox_plr_2_riv_resp_kill_headshot_1,Eww! It's so sweet! Stupid jerk got off a lucky shot!,Eww! It's so sweet! Stupid jerk got off a lucky shot!,1250
vox_plr_2_riv_resp_kill_headshot_2,"Let's see you do it twice in a row, Big Mouth!","Let's see you do it twice in a row, Big Mouth!",1250
vox_plr_2_riv_resp_kill_headshot_3,"Okay, that's one for you, 78 for me. But yeah, one for~you.","Okay, that's one for you, 78 for me. But yeah, one for~you.",1250
vox_plr_2_riv_resp_screecher_attack_0,"Great! Now he'll be smelly, useless, and blind.","Great! Now he'll be smelly, useless, and blind.",1250
vox_plr_2_riv_resp_screecher_attack_1,"Good grief, Stuhlinger! Ain't you got a knife handy?","Good grief, Stuhlinger! Ain't you got a knife handy?",1250
vox_plr_2_riv_resp_screecher_attack_2,It's like having a baby cow along on a wolf hunt!,It's like having a baby cow along on a wolf hunt!,1250
vox_plr_2_riv_resp_screecher_attack_3,You are just about the most useless man I've ever met!,You are just about the most useless man I've ever met!,1250
vox_plr_2_riv_resp_screecher_attack_4,I'm extremely unimpressed. You ever hear that before?,I'm extremely unimpressed. You ever hear that before?,1250
vox_plr_2_riv_resp_surrounded_0,"Stuhlinger's going down, and this time it's not even on~Russman.","Stuhlinger's going down, and this time it's not even on~Russman.",1250
vox_plr_2_riv_resp_surrounded_1,"So long, big baby! I won't miss you when you're gone!","So long, big baby! I won't miss you when you're gone!",1250
vox_plr_2_riv_resp_surrounded_2,I thought you were supposed to be some kind of real man!,I thought you were supposed to be some kind of real man!,1250
vox_plr_2_riv_resp_surrounded_3,So you turned out to be a punk after all!,So you turned out to be a punk after all!,1250
vox_plr_2_riv_resp_surrounded_4,"Oh, but who's gonna constantly let us down once~Stuhlinger's dead?","Oh, but who's gonna constantly let us down once~Stuhlinger's dead?",1250
vox_plr_2_riv_resp_wpck_monkey_0,"Oh, guess Mr. Box took pity on your really, really, really~dumb ass.","Oh, guess Mr. Box took pity on your really, really, really~dumb ass.",1250
vox_plr_2_riv_resp_wpck_monkey_1,"Hey, it's a little doll that looks like you, stupid chair.","Hey, it's a little doll that looks like you, stupid chair.",1250
vox_plr_2_riv_resp_wpck_monkey_2,Ha! Must be some kind of distant relative!,Ha! Must be some kind of distant relative!,1250
vox_plr_2_riv_resp_wpck_monkey_3,It's loud and ugly. You sure it's not a tiny version of~you?,It's loud and ugly. You sure it's not a tiny version of~you?,1250
vox_plr_2_riv_resp_wpck_monkey_4,"I'd say you were lucky, but you're ugly as hell, so how~lucky could you be?","I'd say you were lucky, but you're ugly as hell, so how~lucky could you be?",1250
vox_plr_2_screecher_attack_0,"Oh, not on my kissers, sweetheart!","Oh, not on my kissers, sweetheart!",1250
vox_plr_2_screecher_attack_1,You're gonna pay for messing up my makeup!,You're gonna pay for messing up my makeup!,1250
vox_plr_2_screecher_attack_2,"I spend all of ten seconds on that hair, scumbag!","I spend all of ten seconds on that hair, scumbag!",1250
vox_plr_2_screecher_attack_3,Ugh! Some of it got in my mouth!,Ugh! Some of it got in my mouth!,1250
vox_plr_2_screecher_attack_4,Ahahaha! It touched my lips!,Ahahaha! It touched my lips!,1250
vox_plr_2_screecher_cut_0,"GET OFF OF MY FACE, LETCHER!","GET OFF OF MY FACE, LETCHER!",1250
vox_plr_2_screecher_cut_1,Ugh! Does my knife hurt? Grabby patties!,Ugh! Does my knife hurt? Grabby patties!,1250
vox_plr_2_screecher_cut_2,Get off of me before I grease you!,Get off of me before I grease you!,1250
vox_plr_2_screecher_cut_3,"Ugh, like poppin' the world's ugliest zit!","Ugh, like poppin' the world's ugliest zit!",1250
vox_plr_2_screecher_cut_4,I'll carve you like a pumpkin!,I'll carve you like a pumpkin!,1250
vox_plr_2_screecher_flee_0,"Don't run away now, I'm just getting warmed up!","Don't run away now, I'm just getting warmed up!",1250
vox_plr_2_screecher_flee_1,"You started this, not me!","You started this, not me!",1250
vox_plr_2_screecher_flee_2,"Come on back and finish what you started, devil baby!","Come on back and finish what you started, devil baby!",1250
vox_plr_2_screecher_flee_3,"Why, you gutless, icky thing!","Why, you gutless, icky thing!",1250
vox_plr_2_screecher_flee_4,Ha! You're almost as scared of me as stupid jerk.,Ha! You're almost as scared of me as stupid jerk.,1250
vox_plr_2_screecher_kill_0,"Oh, you'll never ride a bike again.","Oh, you'll never ride a bike again.",1250
vox_plr_2_screecher_kill_1,"Oh, who's gonna feed your little devil babies now?","Oh, who's gonna feed your little devil babies now?",1250
vox_plr_2_screecher_kill_2,I almost feel sorry for that. Almost.,I almost feel sorry for that. Almost.,1250
vox_plr_2_screecher_kill_3,"Oh, they're cute when they're little. Wait, I lied.","Oh, they're cute when they're little. Wait, I lied.",1250
vox_plr_2_screecher_kill_4,"One down, ten bugajillion more to go.","One down, ten bugajillion more to go.",1250
vox_plr_2_screecher_off_0,Where are you going?,Where are you going?,1250
vox_plr_2_screecher_off_1,What happened there?,What happened there?,1250
vox_plr_2_screecher_off_2,What'd I do?,What'd I do?,1250
vox_plr_2_screecher_off_3,"One second it was trying to claw my eyes out, next second,~gone!","One second it was trying to claw my eyes out, next second,~gone!",1250
vox_plr_2_screecher_off_4,"Oh, thank you, sweet Jinkus!","Oh, thank you, sweet Jinkus!",1250
vox_plr_2_screecher_teleport_0,"Ah, sweet relief!","Ah, sweet relief!",1250
vox_plr_2_screecher_teleport_1,Was it something I said?,Was it something I said?,1250
vox_plr_2_screecher_teleport_2,"Oh no, it ruined my makeup.","Oh no, it ruined my makeup.",1250
vox_plr_2_screecher_teleport_3,Where is he going?,Where is he going?,1250
vox_plr_2_screecher_teleport_4,"Typical man, afraid to commit.","Typical man, afraid to commit.",1250
vox_plr_2_spawn_hellhound_0,Wow! Those are the ugliest dogs I've ever seen!,Wow! Those are the ugliest dogs I've ever seen!,1250
vox_plr_2_spawn_hellhound_1,"Aww, poor little doggies, I gotta kill you!","Aww, poor little doggies, I gotta kill you!",1250
vox_plr_2_spawn_hellhound_2,Devil Dogs are coming!,Devil Dogs are coming!,1250
vox_plr_2_spawn_hellhound_3,"I don't like hurting animals, but I'll make an exception~for you!","I don't like hurting animals, but I'll make an exception~for you!",1250
vox_plr_2_spawn_hellhound_4,"Suck bullets, devildogs!","Suck bullets, devildogs!",1250
vox_plr_2_wpck_57_0,Time to pop some corks!,Time to pop some corks!,1250
vox_plr_2_wpck_57_1,"I point, you die.","I point, you die.",1250
vox_plr_2_wpck_57_2,From my trigger to your brain!,From my trigger to your brain!,1250
vox_plr_2_wpck_chicom_0,"At the risk of sounding sexist, this is a girl's gun.","At the risk of sounding sexist, this is a girl's gun.",1250
vox_plr_2_wpck_chicom_1,"Yeah, this is nice and all, but I prefer a shotgun next~time. Please.","Yeah, this is nice and all, but I prefer a shotgun next~time. Please.",1250
vox_plr_2_wpck_chicom_2,"You'll do, little man. You'll do. No, Stuhlinger. I don't~mean you.","You'll do, little man. You'll do. No, Stuhlinger. I don't~mean you.",1250
vox_plr_2_wpck_dsr50_0,What a fussy little thing.,What a fussy little thing.,1250
vox_plr_2_wpck_dsr50_1,"Hmm, maybe I could throw it at him.","Hmm, maybe I could throw it at him.",1250
vox_plr_2_wpck_dsr50_2,It's a lady's right to be choosy about her guns.,It's a lady's right to be choosy about her guns.,1250
vox_plr_2_wpck_duel57_0,Whew! Two in the hand is worth one in the bush!,Whew! Two in the hand is worth one in the bush!,1250
vox_plr_2_wpck_duel57_1,Time for you men to see what a real shooter looks like.,Time for you men to see what a real shooter looks like.,1250
vox_plr_2_wpck_duel57_2,"Ah, got me some bang bang action.","Ah, got me some bang bang action.",1250
vox_plr_2_wpck_emp_0,"Eh, I don't go in for this high-tech stuff so much.","Eh, I don't go in for this high-tech stuff so much.",1250
vox_plr_2_wpck_emp_1,Kind of a big boys toys sort of thing.,Kind of a big boys toys sort of thing.,1250
vox_plr_2_wpck_emp_2,"Eh, not my speed, but if it kills zombies, I'll take it.","Eh, not my speed, but if it kills zombies, I'll take it.",1250
vox_plr_2_wpck_fal_0,"Anything's better than nothing, but not by much.","Anything's better than nothing, but not by much.",1250
vox_plr_2_wpck_fal_1,This is kind of a clunker.,This is kind of a clunker.,1250
vox_plr_2_wpck_fal_2,"Hey, anyone want to trade me a rake for this thing?","Hey, anyone want to trade me a rake for this thing?",1250
vox_plr_2_wpck_favorite_0,"You're nothing special, but you're mine.","You're nothing special, but you're mine.",1250
vox_plr_2_wpck_favorite_1,This is the best thing I've seen all day.,This is the best thing I've seen all day.,1250
vox_plr_2_wpck_favorite_2,"You are a sight for sore eyes, handsome.","You are a sight for sore eyes, handsome.",1250
vox_plr_2_wpck_galil_0,Haha! It's time to unleash the Misty Fire! Yeah!,Haha! It's time to unleash the Misty Fire! Yeah!,1250
vox_plr_2_wpck_galil_1,Ho ho! I'm gonna slick down the streets with blood!,Ho ho! I'm gonna slick down the streets with blood!,1250
vox_plr_2_wpck_galil_2,"Oh, there's no stopping what I'm about to start.","Oh, there's no stopping what I'm about to start.",1250
vox_plr_2_wpck_hamr_0,"Hey, never-ending fun time!","Hey, never-ending fun time!",1250
vox_plr_2_wpck_hamr_1,Woo-hoo! Got me a chatter gun!,Woo-hoo! Got me a chatter gun!,1250
vox_plr_2_wpck_hamr_2,"Oh, start talking, never stop.","Oh, start talking, never stop.",1250
vox_plr_2_wpck_judge_0,I loves me a shotgun! Especially a pocket-sized shotgun.,I loves me a shotgun! Especially a pocket-sized shotgun.,1250
vox_plr_2_wpck_judge_1,"Oh, Spray and Pray!","Oh, Spray and Pray!",1250
vox_plr_2_wpck_judge_2,Full bore stop in action. Bite-sized version.,Full bore stop in action. Bite-sized version.,1250
vox_plr_2_wpck_kap_0,"Nice one, Mr. Box.","Nice one, Mr. Box.",1250
vox_plr_2_wpck_kap_1,"Breathe, relax, aim, squeeze.","Breathe, relax, aim, squeeze.",1250
vox_plr_2_wpck_kap_2,This thing again!,This thing again!,1250
vox_plr_2_wpck_knife_0,"Ooh, silent but deadly.","Ooh, silent but deadly.",1250
vox_plr_2_wpck_knife_1,Ha ha! Spring-loaded and lethal!,Ha ha! Spring-loaded and lethal!,1250
vox_plr_2_wpck_knife_2,SPRING! NING NING NING NING!,SPRING! NING NING NING NING!,1250
vox_plr_2_wpck_m1216_0,Ah! Misty's Messmaker! Sweet!,Ah! Misty's Messmaker! Sweet!,1250
vox_plr_2_wpck_m1216_1,"Oh my god, Mr. Box, you are the kindest fellow I know!","Oh my god, Mr. Box, you are the kindest fellow I know!",1250
vox_plr_2_wpck_m1216_2,"Oh, I am gonna kill so many Road Trotters with you, buddy!","Oh, I am gonna kill so many Road Trotters with you, buddy!",1250
